rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
3.0,Too Soft,"I have the world's finest, straight, boring hair. Really easy to brush and doesn't require anything fancy. I was hoping this would be a nice natural bristle purse-size brush, but it is SO soft! It barely works on my hair, which is saying something. Best suited for a child's or older-baby's brush.",B00MZT4UEG,1494350455000,0,True,neutral,world finest straight boring hair really easy brush require anything fancy hoping would nice natural bristle purse size brush soft barely work hair saying something best suited child older baby brush
2.0,Top cracked and paste spilled inside package,The product was open and half of it spilled inside of the package that it came in. The top was also cracked.,B01F6B0CQY,1530379327804,0,True,negative,product open half spilled inside package came top also cracked
3.0,Three Stars,"Great product, way overpriced",B004FJZEVM,1529603217563,5,True,neutral,great product way overpriced
2.0,Missing Tool,"Received my item today but it did not come with the sculpting tool as advertised. Very disappointed, but still eager to try the wax.",B07K1KFDLB,1603503048328,0,True,negative,received item today not come sculpting tool advertised disappointed still eager try wax
3.0,"Strong scent; nice feel, but don't know if it really works","I've been using a Korean skin care routine for several months now, and I am thrilled with the results. This is my first experience with a snail cream, so I really cannot compare this to anything else I have been using. The cream feels good going on, and seems to absorb well, but the scent is a little strong for my taste. I can't vouch for any magic wrinkle reduction, but I had no bad reaction to the cream (like others report). My main issue is the scent, which is strong and fruity, although not unpleasant. I just am hypersensitive to odors, and prefer products that keep this to a minimum.",B07DNGSYK8,1542221081238,0,False,neutral,using korean skin care routine several month thrilled result first experience snail cream really cannot compare anything else using cream feel good going seems absorb well scent little strong taste vouch magic wrinkle reduction bad reaction cream like others report main issue scent strong fruity although not unpleasant hypersensitive odor prefer product keep minimum
3.0,while I really liked this mask the smell of alcohol felt like it ...,"while I really liked this mask the smell of alcohol felt like it was burning my nose, and i had to soap up my face 3 times to get the oily black residue off my face... however it did leave my skin feeling great and I will continue to use it, and will update with any major skin changes after using it for a few months.",B01D5NLIL8,1475868803000,0,False,neutral,really liked mask smell alcohol felt like burning nose soap face time get oily black residue face however leave skin feeling great continue use update major skin change using month
5.0,Love!,I love these! They’re such a cute way to keep my hair off my face!,B07H6YGKVJ,1552673161567,17,True,positive,love cute way keep hair face
3.0,Great idea.  May need to adjust buttons.,It’s a great idea and some were pretty flexible.  It should be a wider band.,B08C5711WX,1632593569499,0,True,neutral,great idea pretty flexible wider band
3.0,Flimsy.,Came partially broken. But due to time constraints will have to use as is :/. Otherwise a pretty tiara.,B0719KWG8H,1554760420677,0,True,neutral,came partially broken due time constraint use otherwise pretty tiara
4.0,Oral-B 4000,"This Electric Toothbrush was recommended by my Dentist.  One of his reasons was that the vibrating action of the Sonicare brushes loosens fillings.  I have used Sonicare brushes for years and wasn't sure I wanted to change brands.  My current Sonicare wouldn't take a charge anymore so I had to make a decision.  I am very pleased with this Oral-B.  It seems to do everything it claims but I am not convinced it is as effective at flossing as I expected it to be.  During the short time I had to use a regular toothbrush, I noticed my teeth were getting yellower.  Since, I am using this electric toothbrush my ""pearly whites"" are back to being to being just that!",B007VXJK6E,1341601804000,0,True,positive,electric toothbrush recommended dentist one reason vibrating action sonicare brush loosens filling used sonicare brush year sure wanted change brand current sonicare take charge anymore make decision pleased oral seems everything claim not convinced effective flossing expected short time use regular toothbrush noticed teeth getting yellower since using electric toothbrush pearly white back
5.0,GREAT EYE LASHES!,"My absolute favorite eyes lashes ever!! Feels lightweight, and great price. Usually most eye lashes both and irritate my eye throughout the day but these felt like I had nothing on!! Super natural and very flattering! 10/10!",B07H8Z3SMK,1574691079254,0,True,positive,absolute favorite eye lash ever feel lightweight great price usually eye lash irritate eye throughout day felt like nothing super natural flattering
2.0,continuous spray is abt 2 seconds🙄,had hoped would be true continuous  spray that lasted longer than 2 seconds,B06Y44MMT6,1625077485771,0,True,negative,hoped would true continuous spray lasted longer second
2.0,They started cracking the first day,Started cracking the first day. Returning.,B07SDBZJ8W,1570407494323,0,True,negative,started cracking first day returning
3.0,Three Stars,"This was alright, mostly a body wash rather than bubble bath quality.",B001NXPL84,1488377392000,2,True,neutral,alright mostly body wash rather bubble bath quality
3.0,I'm indifferent,I don't love it but I  don't hate it. This is not going to be easy to brush or comb as the hair gets frizy easily. It is a beautiful color and isn't heavy on my head.,B094Z3QR4J,1627929665677,2,True,neutral,love hate not going easy brush comb hair get frizy easily beautiful color heavy head
5.0,"Awesome service, great product!",My husband purchased this product for his beard and has raved about how amazing it is for what he needed. He has really curly hair and this helps his beard to stay maintained and not get fluffy.,B01LWUFWX5,1495029283000,0,True,positive,husband purchased product beard raved amazing needed really curly hair help beard stay maintained not get fluffy
5.0,My favorite conditioner,Love this conditioner. Smells great (want to say it smells like grapes). Makes my hair soft and easy to comb through.,B01EVQ2ZF6,1603298940680,0,True,positive,love conditioner smell great want say smell like grape make hair soft easy comb
3.0,"Curls lashes great, but thinks it’s disposable!",This little thing is so worth it - when it works. I’ve probably gone thru 10-12 in the past couple of years. They do not last long at all. But I have tried every lash curler out there and this is the only one that actually curl the lashes and the curl lasts all day. It just quits working after maybe 6 weeks.,B07CVHWC68,1611349049757,0,True,neutral,little thing worth work probably gone thru past couple year not last long tried every lash curler one actually curl lash curl last day quits working maybe week
1.0,It’s not as the picture,Its very bad quality after you wash it the color goes away,B07WBYC88H,1579609756445,0,True,negative,bad quality wash color go away
5.0,Yasss!,"Omheck! Very pigmented! Beautiful glow and color.. Creamy,  did not wnhance texture or pores.  Both colors were absolutely  perfect!",B07C6Y37Z5,1552426134797,0,True,positive,omheck pigmented beautiful glow color creamy not wnhance texture pore color absolutely perfect
1.0,Half full product,This product came half full. I was a little disappointed.,B0037ML1O2,1565788786329,0,True,negative,product came half full little disappointed
3.0,Smaller than it sounds,"Smaller size or two than advertised, but does the job.",B07HRFGYWS,1665777963332,0,True,neutral,smaller size two advertised job
